userId,stockCode,arrivalOffsetMs,syntheticUserLabel
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,6387,synthetic-user-0000
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,6406,synthetic-user-0000
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,6448,synthetic-user-0001
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,6453,synthetic-user-0054
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,6493,synthetic-user-0047
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,6509,synthetic-user-0046
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,6521,synthetic-user-0201
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,6533,synthetic-user-0049
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,6567,synthetic-user-0008
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,6598,synthetic-user-0118
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,6602,synthetic-user-0032
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,6631,synthetic-user-0007
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,6650,synthetic-user-0194
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,6658,synthetic-user-0001
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,6691,synthetic-user-0040
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,6715,synthetic-user-0020
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,6735,synthetic-user-0001
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,6746,synthetic-user-0052
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,6749,synthetic-user-0343
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,6749,synthetic-user-0000
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,6754,synthetic-user-0005
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,6763,synthetic-user-0034
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,6766,synthetic-user-0262
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,6804,synthetic-user-0022
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,6810,synthetic-user-0000
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,6819,synthetic-user-0251
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,6823,synthetic-user-0034
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,6853,synthetic-user-0246
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,6916,synthetic-user-0029
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,6926,synthetic-user-0217
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,6932,synthetic-user-0141
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,6941,synthetic-user-0087
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,6945,synthetic-user-0038
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,6948,synthetic-user-0132
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,6966,synthetic-user-0118
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,6989,synthetic-user-0213
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,6990,synthetic-user-0076
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7003,synthetic-user-0011
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7071,synthetic-user-0002
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7096,synthetic-user-0147
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,7098,synthetic-user-0018
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7148,synthetic-user-0002
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7162,synthetic-user-0110
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7174,synthetic-user-0034
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7202,synthetic-user-0000
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,7210,synthetic-user-0033
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7215,synthetic-user-0105
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7217,synthetic-user-0045
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7241,synthetic-user-0074
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,7267,synthetic-user-0116
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,7268,synthetic-user-0376
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,7276,synthetic-user-0078
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,7277,synthetic-user-0311
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,7286,synthetic-user-0035
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7403,synthetic-user-0063
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7415,synthetic-user-0014
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7429,synthetic-user-0071
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7449,synthetic-user-0049
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7506,synthetic-user-0353
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7528,synthetic-user-0020
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,7533,synthetic-user-0087
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,7571,synthetic-user-0026
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7606,synthetic-user-0242
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,7622,synthetic-user-0023
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7743,synthetic-user-0399
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,7745,synthetic-user-0005
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7791,synthetic-user-0394
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7811,synthetic-user-0068
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7812,synthetic-user-0217
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7812,synthetic-user-0053
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7842,synthetic-user-0399
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,7885,synthetic-user-0029
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7896,synthetic-user-0056
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,7897,synthetic-user-0024
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,7898,synthetic-user-0383
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,7956,synthetic-user-0038
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,7976,synthetic-user-0063
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,7997,synthetic-user-0157
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,7999,synthetic-user-0074
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,8043,synthetic-user-0007
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,8056,synthetic-user-0295
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,8058,synthetic-user-0201
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,8075,synthetic-user-0286
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,8086,synthetic-user-0009
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,8090,synthetic-user-0001
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,8195,synthetic-user-0251
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,8323,synthetic-user-0352
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,8327,synthetic-user-0307
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,8330,synthetic-user-0058
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,8354,synthetic-user-0052
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,8361,synthetic-user-0227
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,8404,synthetic-user-0016
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,8462,synthetic-user-0144
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,8491,synthetic-user-0050
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,8496,synthetic-user-0270
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,8529,synthetic-user-0008
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,8608,synthetic-user-0170
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,8627,synthetic-user-0344
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,8678,synthetic-user-0212
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,8744,synthetic-user-0001
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,8760,synthetic-user-0043
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,8767,synthetic-user-0001
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,8769,synthetic-user-0088
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,8792,synthetic-user-0199
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,8797,synthetic-user-0006
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,8905,synthetic-user-0239
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,8908,synthetic-user-0124
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,8909,synthetic-user-0041
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,8978,synthetic-user-0189
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,8999,synthetic-user-0062
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,9012,synthetic-user-0008
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,9030,synthetic-user-0013
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,9042,synthetic-user-0027
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,9079,synthetic-user-0344
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,9137,synthetic-user-0198
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,9169,synthetic-user-0013
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,9213,synthetic-user-0012
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,9258,synthetic-user-0201
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,9316,synthetic-user-0085
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,9370,synthetic-user-0148
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,9388,synthetic-user-0332
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,9395,synthetic-user-0172
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,9431,synthetic-user-0016
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,9476,synthetic-user-0007
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,9502,synthetic-user-0015
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,9516,synthetic-user-0257
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,9531,synthetic-user-0025
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,9580,synthetic-user-0075
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,9582,synthetic-user-0109
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,9590,synthetic-user-0005
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,9601,synthetic-user-0347
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,9655,synthetic-user-0053
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,9702,synthetic-user-0095
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,10108,synthetic-user-0052
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,10166,synthetic-user-0359
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,10184,synthetic-user-0102
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,10211,synthetic-user-0005
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,10223,synthetic-user-0007
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,10246,synthetic-user-0007
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,10307,synthetic-user-0221
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,10441,synthetic-user-0068
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,10443,synthetic-user-0291
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,10458,synthetic-user-0276
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,10519,synthetic-user-0027
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,10574,synthetic-user-0079
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,10625,synthetic-user-0034
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,10626,synthetic-user-0087
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,10686,synthetic-user-0314
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,10908,synthetic-user-0046
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,10939,synthetic-user-0318
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,10952,synthetic-user-0033
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,11005,synthetic-user-0002
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,11173,synthetic-user-0126
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,11177,synthetic-user-0178
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,11186,synthetic-user-0041
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,11283,synthetic-user-0120
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,11529,synthetic-user-0124
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,11670,synthetic-user-0023
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,11928,synthetic-user-0355
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,13194,synthetic-user-0049
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,14153,synthetic-user-0022
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,17085,synthetic-user-0014
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,17387,synthetic-user-0000
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,17436,synthetic-user-0093
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,18268,synthetic-user-0011
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,18287,synthetic-user-0007
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,18421,synthetic-user-0175
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,19962,synthetic-user-0004
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,20062,synthetic-user-0079
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,20323,synthetic-user-0366
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,20519,synthetic-user-0001
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,21158,synthetic-user-0286
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,21186,synthetic-user-0042
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,21676,synthetic-user-0237
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,21936,synthetic-user-0039
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,21954,synthetic-user-0120
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,22067,synthetic-user-0309
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,22576,synthetic-user-0000
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,22736,synthetic-user-0051
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,22749,synthetic-user-0043
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,23541,synthetic-user-0275
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,23696,synthetic-user-0228
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,23747,synthetic-user-0094
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,23824,synthetic-user-0119
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,23850,synthetic-user-0054
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,24041,synthetic-user-0058
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,24070,synthetic-user-0319
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,24184,synthetic-user-0011
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,24773,synthetic-user-0223
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,24883,synthetic-user-0020
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,24952,synthetic-user-0021
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,25295,synthetic-user-0150
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,25311,synthetic-user-0000
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,25470,synthetic-user-0189
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,26333,synthetic-user-0121
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,26438,synthetic-user-0000
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,26800,synthetic-user-0123
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,27056,synthetic-user-0273
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,27234,synthetic-user-0098
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,27293,synthetic-user-0054
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,27415,synthetic-user-0005
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,27537,synthetic-user-0235
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,27650,synthetic-user-0215
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,27851,synthetic-user-0337
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,28372,synthetic-user-0202
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,28595,synthetic-user-0014
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,28636,synthetic-user-0116
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,28744,synthetic-user-0037
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,28868,synthetic-user-0164
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,28937,synthetic-user-0117
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,29048,synthetic-user-0003
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,29070,synthetic-user-0097
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,29100,synthetic-user-0211
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,29388,synthetic-user-0043
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,29405,synthetic-user-0011
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,29439,synthetic-user-0162
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,29507,synthetic-user-0340
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,29883,synthetic-user-0146
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,30062,synthetic-user-0171
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,30082,synthetic-user-0193
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,30087,synthetic-user-0058
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,30298,synthetic-user-0388
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,30347,synthetic-user-0004
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,30363,synthetic-user-0338
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,30464,synthetic-user-0000
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,30605,synthetic-user-0051
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,30626,synthetic-user-0004
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,30646,synthetic-user-0101
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,30838,synthetic-user-0123
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,30909,synthetic-user-0019
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,31428,synthetic-user-0005
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,31561,synthetic-user-0021
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,31633,synthetic-user-0030
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,31657,synthetic-user-0259
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,31660,synthetic-user-0102
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,31801,synthetic-user-0032
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,31830,synthetic-user-0383
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,31966,synthetic-user-0333
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,32024,synthetic-user-0139
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,32070,synthetic-user-0000
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,32162,synthetic-user-0061
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,32319,synthetic-user-0356
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,32495,synthetic-user-0053
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,32581,synthetic-user-0011
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,32791,synthetic-user-0245
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,32974,synthetic-user-0001
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,33295,synthetic-user-0326
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,33386,synthetic-user-0012
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,33484,synthetic-user-0001
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,33808,synthetic-user-0075
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,33859,synthetic-user-0369
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,34007,synthetic-user-0063
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,34233,synthetic-user-0052
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,34400,synthetic-user-0059
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,34632,synthetic-user-0001
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,34855,synthetic-user-0029
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,34905,synthetic-user-0188
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,35023,synthetic-user-0004
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,35163,synthetic-user-0073
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,35195,synthetic-user-0094
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,35448,synthetic-user-0000
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,35856,synthetic-user-0013
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,35887,synthetic-user-0073
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,35999,synthetic-user-0096
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,36059,synthetic-user-0012
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,36190,synthetic-user-0017
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,36210,synthetic-user-0151
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,36324,synthetic-user-0195
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,36353,synthetic-user-0348
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,36469,synthetic-user-0230
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,36971,synthetic-user-0002
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,051910,36981,synthetic-user-0006
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,37079,synthetic-user-0039
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035720,37093,synthetic-user-0049
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,37667,synthetic-user-0230
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,37680,synthetic-user-0094
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,38818,synthetic-user-0091
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,39043,synthetic-user-0398
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,40134,synthetic-user-0118
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,40412,synthetic-user-0265
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,40531,synthetic-user-0032
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,40617,synthetic-user-0129
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,40835,synthetic-user-0002
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,41177,synthetic-user-0016
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,42578,synthetic-user-0092
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,42896,synthetic-user-0087
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,43588,synthetic-user-0000
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,000660,45334,synthetic-user-0050
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,46128,synthetic-user-0294
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,035420,46131,synthetic-user-0023
e7bfaf56-5ff0-4bb6-a6fe-14575ef18e5e,005930,46859,synthetic-user-0161
